"mea" "a_s_value" "mean" "a_s"
"fBodyAccJerk-bandsEnergy()-33,48" "1" -0.837475921329849 "activity"
"fBodyAccJerk-bandsEnergy()-49,64" "1" -0.892648447015099 "activity"
"fBodyAccJerk-bandsEnergy()-1,24" "1" -0.702245789388502 "activity"
"fBodyAccJerk-bandsEnergy()-25,48" "1" -0.738510490120325 "activity"
"fBodyAccJerk-bandsEnergy()-1,8.1" "1" -0.70121093758705 "activity"
"fBodyAccJerk-bandsEnergy()-9,16.1" "1" -0.682423935962852 "activity"
"fBodyAccJerk-bandsEnergy()-17,24.1" "1" -0.535049125378688 "activity"
"fBodyAccJerk-bandsEnergy()-25,32.1" "1" -0.761484035748026 "activity"
"fBodyAccJerk-bandsEnergy()-33,40.1" "1" -0.803816596479442 "activity"
"fBodyAccJerk-bandsEnergy()-41,48.1" "1" -0.712756403767363 "activity"
"fBodyAccJerk-bandsEnergy()-49,56.1" "1" -0.812383042385598 "activity"
"fBodyAccJerk-bandsEnergy()-57,64.1" "1" -0.927074495820557 "activity"
"fBodyAccJerk-bandsEnergy()-1,16.1" "1" -0.641646538055787 "activity"
"fBodyAccJerk-bandsEnergy()-17,32.1" "1" -0.548275100204338 "activity"
"fBodyAccJerk-bandsEnergy()-33,48.1" "1" -0.717773068738095 "activity"
"fBodyAccJerk-bandsEnergy()-49,64.1" "1" -0.826855396706156 "activity"
"fBodyAccJerk-bandsEnergy()-1,24.1" "1" -0.534607850218961 "activity"
"fBodyAccJerk-bandsEnergy()-25,48.1" "1" -0.74142761140842 "activity"
"fBodyAccJerk-bandsEnergy()-1,8.2" "1" -0.811578150969803 "activity"
"fBodyAccJerk-bandsEnergy()-9,16.2" "1" -0.788564119879675 "activity"
"fBodyAccJerk-bandsEnergy()-17,24.2" "1" -0.820841457545296 "activity"
"fBodyAccJerk-bandsEnergy()-25,32.2" "1" -0.91530989466899 "activity"
"fBodyAccJerk-bandsEnergy()-33,40.2" "1" -0.929881118577236 "activity"
"fBodyAccJerk-bandsEnergy()-41,48.2" "1" -0.877442998371661 "activity"
"fBodyAccJerk-bandsEnergy()-49,56.2" "1" -0.849842622649826 "activity"
"fBodyAccJerk-bandsEnergy()-57,64.2" "1" -0.936089405989547 "activity"
"fBodyAccJerk-bandsEnergy()-1,16.2" "1" -0.752216099642044 "activity"
"fBodyAccJerk-bandsEnergy()-17,32.2" "1" -0.867057351990128 "activity"
"fBodyAccJerk-bandsEnergy()-33,48.2" "1" -0.909341525778165 "activity"
"fBodyAccJerk-bandsEnergy()-49,64.2" "1" -0.850201607053717 "activity"
"fBodyAccJerk-bandsEnergy()-1,24.2" "1" -0.767403036333496 "activity"
"fBodyAccJerk-bandsEnergy()-25,48.2" "1" -0.912990085955285 "activity"
"fBodyGyro-mean()-X" "1" -0.348237370890012 "activity"
"fBodyGyro-mean()-Y" "1" -0.388384886139303 "activity"
"fBodyGyro-mean()-Z" "1" -0.310406242610407 "activity"
"fBodyGyro-std()-X" "1" -0.510431986710081 "activity"
"fBodyGyro-std()-Y" "1" -0.331961524686347 "activity"
"fBodyGyro-std()-Z" "1" -0.410569112536585 "activity"
"fBodyGyro-mad()-X" "1" -0.391574470452323 "activity"
"fBodyGyro-mad()-Y" "1" -0.399912737798833 "activity"
"fBodyGyro-mad()-Z" "1" -0.305640497650267 "activity"
"fBodyGyro-max()-X" "1" -0.512978928522997 "activity"
"fBodyGyro-max()-Y" "1" -0.467009074620573 "activity"
"fBodyGyro-max()-Z" "1" -0.56179957601626 "activity"
"fBodyGyro-min()-X" "1" -0.877453154963995 "activity"
"fBodyGyro-min()-Y" "1" -0.804496562779094 "activity"
"fBodyGyro-min()-Z" "1" -0.838899779916376 "activity"
"fBodyGyro-sma()" "1" -0.315233840407375 "activity"
"fBodyGyro-energy()-X" "1" -0.846019625397793 "activity"
"fBodyGyro-energy()-Y" "1" -0.754014604045819 "activity"
"fBodyGyro-energy()-Z" "1" -0.76547051811266 "activity"
"fBodyGyro-iqr()-X" "1" -0.376083641389837 "activity"
"fBodyGyro-iqr()-Y" "1" -0.48759492330345 "activity"
"fBodyGyro-iqr()-Z" "1" -0.407957362883856 "activity"
"fBodyGyro-entropy()-X" "1" 0.542314868234611 "activity"
"fBodyGyro-entropy()-Y" "1" 0.581812992421603 "activity"
"fBodyGyro-entropy()-Z" "1" 0.458142051178281 "activity"
"fBodyGyro-maxInds-X" "1" -0.842934570055168 "activity"
"fBodyGyro-maxInds-Y" "1" -0.597429846281069 "activity"
"fBodyGyro-maxInds-Z" "1" -0.61780608029849 "activity"
"fBodyGyro-meanFreq()-X" "1" -0.0677418230563182 "activity"
"fBodyGyro-meanFreq()-Y" "1" -0.0984530711444367 "activity"
"fBodyGyro-meanFreq()-Z" "1" -0.0721787297258188 "activity"
"fBodyGyro-skewness()-X" "1" -0.187378472282462 "activity"
"fBodyGyro-kurtosis()-X" "1" -0.510645733982642 "activity"
"fBodyGyro-skewness()-Y" "1" -0.25445497461597 "activity"
"fBodyGyro-kurtosis()-Y" "1" -0.631235333922532 "activity"
"fBodyGyro-skewness()-Z" "1" -0.234250376218873 "activity"
"fBodyGyro-kurtosis()-Z" "1" -0.576422713040093 "activity"
"fBodyGyro-bandsEnergy()-1,8" "1" -0.887863120641696 "activity"
"fBodyGyro-bandsEnergy()-9,16" "1" -0.756154737972474 "activity"
"fBodyGyro-bandsEnergy()-17,24" "1" -0.788535947990128 "activity"
"fBodyGyro-bandsEnergy()-25,32" "1" -0.896303546643438 "activity"
"fBodyGyro-bandsEnergy()-33,40" "1" -0.886960769437863 "activity"
"fBodyGyro-bandsEnergy()-41,48" "1" -0.894755060377468 "activity"
"fBodyGyro-bandsEnergy()-49,56" "1" -0.925164527479094 "activity"
"fBodyGyro-bandsEnergy()-57,64" "1" -0.955360617698026 "activity"
"fBodyGyro-bandsEnergy()-1,16" "1" -0.858828715236527 "activity"
"fBodyGyro-bandsEnergy()-17,32" "1" -0.787603548067364 "activity"
"fBodyGyro-bandsEnergy()-33,48" "1" -0.878768234636237 "activity"
"fBodyGyro-bandsEnergy()-49,64" "1" -0.938525835477933 "activity"
"fBodyGyro-bandsEnergy()-1,24" "1" -0.849707849452381 "activity"
"fBodyGyro-bandsEnergy()-25,48" "1" -0.890109981365854 "activity"
"fBodyGyro-bandsEnergy()-1,8.1" "1" -0.755228487221022 "activity"
"fBodyGyro-bandsEnergy()-9,16.1" "1" -0.917556697054588 "activity"
"fBodyGyro-bandsEnergy()-17,24.1" "1" -0.882510987723461 "activity"
"fBodyGyro-bandsEnergy()-25,32.1" "1" -0.925209723554007 "activity"
"fBodyGyro-bandsEnergy()-33,40.1" "1" -0.955093421085947 "activity"
"fBodyGyro-bandsEnergy()-41,48.1" "1" -0.913735852038328 "activity"
"fBodyGyro-bandsEnergy()-49,56.1" "1" -0.897869996446574 "activity"
"fBodyGyro-bandsEnergy()-57,64.1" "1" -0.949942654586527 "activity"
"fBodyGyro-bandsEnergy()-1,16.1" "1" -0.781570417780488 "activity"
"fBodyGyro-bandsEnergy()-17,32.1" "1" -0.867442462493089 "activity"
"fBodyGyro-bandsEnergy()-33,48.1" "1" -0.946141217067364 "activity"
"fBodyGyro-bandsEnergy()-49,64.1" "1" -0.906535173785714 "activity"
"fBodyGyro-bandsEnergy()-1,24.1" "1" -0.740746452635714 "activity"
"fBodyGyro-bandsEnergy()-25,48.1" "1" -0.925975240499419 "activity"
"fBodyGyro-bandsEnergy()-1,8.2" "1" -0.818201723902439 "activity"
"fBodyGyro-bandsEnergy()-9,16.2" "1" -0.891082209465737 "activity"
"fBodyGyro-bandsEnergy()-17,24.2" "1" -0.855671766004646 "activity"
"fBodyGyro-bandsEnergy()-25,32.2" "1" -0.931151009355401 "activity"
"fBodyGyro-bandsEnergy()-33,40.2" "1" -0.94510634738676 "activity"
"fBodyGyro-bandsEnergy()-41,48.2" "1" -0.925825758379791 "activity"
"fBodyGyro-bandsEnergy()-49,56.2" "1" -0.907561715340534 "activity"
"fBodyGyro-bandsEnergy()-57,64.2" "1" -0.944578913001161 "activity"
"fBodyGyro-bandsEnergy()-1,16.2" "1" -0.790555506829268 "activity"
"fBodyGyro-bandsEnergy()-17,32.2" "1" -0.829045040547619 "activity"
"fBodyGyro-bandsEnergy()-33,48.2" "1" -0.93972100597561 "activity"
"fBodyGyro-bandsEnergy()-49,64.2" "1" -0.92365574945122 "activity"
"fBodyGyro-bandsEnergy()-1,24.2" "1" -0.772149338054588 "activity"
"fBodyGyro-bandsEnergy()-25,48.2" "1" -0.933811915754936 "activity"
"fBodyAccMag-mean()" "1" -0.275558097404657 "activity"
"fBodyAccMag-std()" "1" -0.480002278144599 "activity"
"fBodyAccMag-mad()" "1" -0.355583147863432 "activity"
"fBodyAccMag-max()" "1" -0.646100501771196 "activity"
"fBodyAccMag-min()" "1" -0.806156426951219 "activity"
"fBodyAccMag-sma()" "1" -0.275558097404657 "activity"
"fBodyAccMag-energy()" "1" -0.76605393796748 "activity"
"fBodyAccMag-iqr()" "1" -0.475183172763182 "activity"
"fBodyAccMag-entropy()" "1" 0.451805529250871 "activity"
"fBodyAccMag-maxInds" "1" -0.643037365434379 "activity"
"fBodyAccMag-meanFreq()" "1" 0.184417205519328 "activity"
"fBodyAccMag-skewness()" "1" -0.477939859160859 "activity"
"fBodyAccMag-kurtosis()" "1" -0.761674393643438 "activity"
"fBodyBodyAccJerkMag-mean()" "1" -0.214653971925401 "activity"
"fBodyBodyAccJerkMag-std()" "1" -0.221617770280105 "activity"
"fBodyBodyAccJerkMag-mad()" "1" -0.193003170751161 "activity"
"fBodyBodyAccJerkMag-max()" "1" -0.303183977466702 "activity"
"fBodyBodyAccJerkMag-min()" "1" -0.604658793843827 "activity"
"fBodyBodyAccJerkMag-sma()" "1" -0.214653971925401 "activity"
"fBodyBodyAccJerkMag-energy()" "1" -0.666556567321719 "activity"
"fBodyBodyAccJerkMag-iqr()" "1" -0.351559371814983 "activity"
"fBodyBodyAccJerkMag-entropy()" "1" 0.352437798528107 "activity"
"fBodyBodyAccJerkMag-maxInds" "1" -0.88918385416957 "activity"
"fBodyBodyAccJerkMag-meanFreq()" "1" 0.0773140386701899 "activity"
"fBodyBodyAccJerkMag-skewness()" "1" 0.011228890620043 "activity"
"fBodyBodyAccJerkMag-kurtosis()" "1" -0.320794804001887 "activity"
"fBodyBodyGyroMag-mean()" "1" -0.409173038476359 "activity"
"fBodyBodyGyroMag-std()" "1" -0.47383309359518 "activity"
"fBodyBodyGyroMag-mad()" "1" -0.424990192795401 "activity"
"fBodyBodyGyroMag-max()" "1" -0.53385607735122 "activity"
"fBodyBodyGyroMag-min()" "1" -0.788353463520209 "activity"
"fBodyBodyGyroMag-sma()" "1" -0.409173038476359 "activity"
"fBodyBodyGyroMag-energy()" "1" -0.784949009123635 "activity"
"fBodyBodyGyroMag-iqr()" "1" -0.447918327192503 "activity"
"fBodyBodyGyroMag-entropy()" "1" 0.541917108635308 "activity"
"fBodyBodyGyroMag-maxInds" "1" -0.725542749616725 "activity"
"fBodyBodyGyroMag-meanFreq()" "1" 0.163203814253339 "activity"
"fBodyBodyGyroMag-skewness()" "1" -0.377188428198502 "activity"
"fBodyBodyGyroMag-kurtosis()" "1" -0.676337320523751 "activity"
"fBodyBodyGyroJerkMag-mean()" "1" -0.515516844208937 "activity"
"fBodyBodyGyroJerkMag-std()" "1" -0.514404823691173 "activity"
"fBodyBodyGyroJerkMag-mad()" "1" -0.490641218509582 "activity"
"fBodyBodyGyroJerkMag-max()" "1" -0.531052779370441 "activity"
"fBodyBodyGyroJerkMag-min()" "1" -0.724700176414924 "activity"
"fBodyBodyGyroJerkMag-sma()" "1" -0.515516844208937 "activity"
"fBodyBodyGyroJerkMag-energy()" "1" -0.844772259255517 "activity"
"fBodyBodyGyroJerkMag-iqr()" "1" -0.504809333208711 "activity"
"fBodyBodyGyroJerkMag-entropy()" "1" 0.388799193280836 "activity"
"fBodyBodyGyroJerkMag-maxInds" "1" -0.886197293908246 "activity"
"fBodyBodyGyroJerkMag-meanFreq()" "1" 0.130805801208583 "activity"
"fBodyBodyGyroJerkMag-skewness()" "1" -0.0713076530159233 "activity"
"fBodyBodyGyroJerkMag-kurtosis()" "1" -0.400268482178235 "activity"
"angle(tBodyAccMean,gravity)" "1" 0.0149182634216028 "activity"
"angle(tBodyAccJerkMean),gravityMean)" "1" -0.00701054878880372 "activity"
"angle(tBodyGyroMean,gravityMean)" "1" 0.0113324287049361 "activity"
"angle(tBodyGyroJerkMean,gravityMean)" "1" -0.0194431027653136 "activity"
"angle(X,gravityMean)" "1" -0.761886223623693 "activity"
"angle(Y,gravityMean)" "1" 0.218599343426249 "activity"
"angle(Z,gravityMean)" "1" 0.0597706423540058 "activity"
"tBodyAcc-mean()-X" "2" 0.26229464948342 "activity"
"tBodyAcc-mean()-Y" "2" -0.0259232890342181 "activity"
"tBodyAcc-mean()-Z" "2" -0.120537934670272 "activity"
"tBodyAcc-std()-X" "2" -0.237989747950635 "activity"
"tBodyAcc-std()-Y" "2" -0.0160325123253303 "activity"
"tBodyAcc-std()-Z" "2" -0.175449700484728 "activity"
"tBodyAcc-mad()-X" "2" -0.297094041413122 "activity"
"tBodyAcc-mad()-Y" "2" -0.0308648899844301 "activity"
"tBodyAcc-mad()-Z" "2" -0.172811381237845 "activity"
"tBodyAcc-max()-X" "2" -0.0150034230706541 "activity"
"tBodyAcc-max()-Y" "2" -0.0451392002842746 "activity"
"tBodyAcc-max()-Z" "2" -0.281162857038212 "activity"
"tBodyAcc-min()-X" "2" 0.210776418209326 "activity"
"tBodyAcc-min()-Y" "2" 0.113988666253478 "activity"
"tBodyAcc-min()-Z" "2" 0.366632307463277 "activity"
"tBodyAcc-sma()" "2" -0.102024307292008 "activity"
"tBodyAcc-energy()-X" "2" -0.696635659203368 "activity"
"tBodyAcc-energy()-Y" "2" -0.802463310939119 "activity"
"tBodyAcc-energy()-Z" "2" -0.663408104458549 "activity"
"tBodyAcc-iqr()-X" "2" -0.418226022525026 "activity"
"tBodyAcc-iqr()-Y" "2" -0.245377020805512 "activity"
"tBodyAcc-iqr()-Z" "2" -0.221802419574676 "activity"
"tBodyAcc-entropy()-X" "2" 0.351322012732688 "activity"
"tBodyAcc-entropy()-Y" "2" 0.236378921733225 "activity"
"tBodyAcc-entropy()-Z" "2" 0.106594606047218 "activity"
"tBodyAcc-arCoeff()-X,1" "2" -0.414431901649352 "activity"
"tBodyAcc-arCoeff()-X,2" "2" 0.286655895384424 "activity"
"tBodyAcc-arCoeff()-X,3" "2" -0.14302499411796 "activity"
"tBodyAcc-arCoeff()-X,4" "2" 0.197261697567759 "activity"
"tBodyAcc-arCoeff()-Y,1" "2" -0.257279277547798 "activity"
"tBodyAcc-arCoeff()-Y,2" "2" 0.174494968430253 "activity"
"tBodyAcc-arCoeff()-Y,3" "2" 0.0846234948194365 "activity"
"tBodyAcc-arCoeff()-Y,4" "2" 0.00436303596995661 "activity"
"tBodyAcc-arCoeff()-Z,1" "2" -0.285479068603912 "activity"
"tBodyAcc-arCoeff()-Z,2" "2" 0.179366241791082 "activity"
"tBodyAcc-arCoeff()-Z,3" "2" -0.0751687339614637 "activity"
"tBodyAcc-arCoeff()-Z,4" "2" 0.0392538821636723 "activity"
"tBodyAcc-correlation()-X,Y" "2" -0.300499664375 "activity"
"tBodyAcc-correlation()-X,Z" "2" -0.222296071245162 "activity"
"tBodyAcc-correlation()-Y,Z" "2" 0.101624681262519 "activity"
"tGravityAcc-mean()-X" "2" 0.875003375958549 "activity"
"tGravityAcc-mean()-Y" "2" -0.281377193548575 "activity"
"tGravityAcc-mean()-Z" "2" -0.14079566587547 "activity"
"tGravityAcc-std()-X" "2" -0.948191332253886 "activity"
"tGravityAcc-std()-Y" "2" -0.925549271962435 "activity"
"tGravityAcc-std()-Z" "2" -0.901905618180052 "activity"
"tGravityAcc-mad()-X" "2" -0.949416842908031 "activity"
"tGravityAcc-mad()-Y" "2" -0.927013249566062 "activity"
"tGravityAcc-mad()-Z" "2" -0.904455995531088 "activity"
"tGravityAcc-max()-X" "2" 0.819844801204663 "activity"
"tGravityAcc-max()-Y" "2" -0.278498481626295 "activity"
"tGravityAcc-max()-Z" "2" -0.123973652298315 "activity"
"tGravityAcc-min()-X" "2" 0.878135366774611 "activity"
"tGravityAcc-min()-Y" "2" -0.272037956281088 "activity"
"tGravityAcc-min()-Z" "2" -0.161679275873693 "activity"
"tGravityAcc-sma()" "2" 0.0795715825727209 "activity"
"tGravityAcc-energy()-X" "2" 0.677799024446891 "activity"
"tGravityAcc-energy()-Y" "2" -0.837444771476684 "activity"
"tGravityAcc-energy()-Z" "2" -0.881463180472798 "activity"
"tGravityAcc-iqr()-X" "2" -0.952836249630829 "activity"
"tGravityAcc-iqr()-Y" "2" -0.931788909099741 "activity"
"tGravityAcc-iqr()-Z" "2" -0.912620375654145 "activity"
"tGravityAcc-entropy()-X" "2" -0.320682267971049 "activity"
"tGravityAcc-entropy()-Y" "2" -0.956405101140674 "activity"
"tGravityAcc-entropy()-Z" "2" -0.717441957773915 "activity"
"tGravityAcc-arCoeff()-X,1" "2" -0.642893633415155 "activity"
"tGravityAcc-arCoeff()-X,2" "2" 0.691585601930052 "activity"
"tGravityAcc-arCoeff()-X,3" "2" -0.73953773111399 "activity"
"tGravityAcc-arCoeff()-X,4" "2" 0.786792472208549 "activity"
"tGravityAcc-arCoeff()-Y,1" "2" -0.497717875405311 "activity"
"tGravityAcc-arCoeff()-Y,2" "2" 0.504056021580959 "activity"
"tGravityAcc-arCoeff()-Y,3" "2" -0.544890827029793 "activity"
"tGravityAcc-arCoeff()-Y,4" "2" 0.598649737311528 "activity"
"tGravityAcc-arCoeff()-Z,1" "2" -0.630765370493038 "activity"
"tGravityAcc-arCoeff()-Z,2" "2" 0.65798124010557 "activity"
"tGravityAcc-arCoeff()-Z,3" "2" -0.684524231095207 "activity"
"tGravityAcc-arCoeff()-Z,4" "2" 0.707400656206606 "activity"
"tGravityAcc-correlation()-X,Y" "2" 0.439038392561367 "activity"
"tGravityAcc-correlation()-X,Z" "2" 0.0833606896972798 "activity"
"tGravityAcc-correlation()-Y,Z" "2" 0.0188870650750324 "activity"
"tBodyAccJerk-mean()-X" "2" 0.0767293215286917 "activity"
"tBodyAccJerk-mean()-Y" "2" 0.00875888964679404 "activity"
"tBodyAccJerk-mean()-Z" "2" -0.00600953398545337 "activity"
"tBodyAccJerk-std()-X" "2" -0.360863432417876 "activity"
"tBodyAccJerk-std()-Y" "2" -0.339226496686328 "activity"
"tBodyAccJerk-std()-Z" "2" -0.627063649764249 "activity"
"tBodyAccJerk-mad()-X" "2" -0.349988581794443 "activity"
"tBodyAccJerk-mad()-Y" "2" -0.29564475857842 "activity"
"tBodyAccJerk-mad()-Z" "2" -0.609022918814119 "activity"
"tBodyAccJerk-max()-X" "2" -0.524751102066451 "activity"
"tBodyAccJerk-max()-Y" "2" -0.605157599238342 "activity"
"tBodyAccJerk-max()-Z" "2" -0.739894391158031 "activity"
"tBodyAccJerk-min()-X" "2" 0.248362217859456 "activity"
"tBodyAccJerk-min()-Y" "2" 0.470357311681755 "activity"
"tBodyAccJerk-min()-Z" "2" 0.584304650628549 "activity"
"tBodyAccJerk-sma()" "2" -0.388699090857189 "activity"
"tBodyAccJerk-energy()-X" "2" -0.778902438957254 "activity"
"tBodyAccJerk-energy()-Y" "2" -0.757203020263601 "activity"
"tBodyAccJerk-energy()-Z" "2" -0.916453832603627 "activity"
"tBodyAccJerk-iqr()-X" "2" -0.313839859297409 "activity"
"tBodyAccJerk-iqr()-Y" "2" -0.377792647355803 "activity"
"tBodyAccJerk-iqr()-Z" "2" -0.618528399691839 "activity"
"tBodyAccJerk-entropy()-X" "2" 0.597653308588083 "activity"
"tBodyAccJerk-entropy()-Y" "2" 0.544047592726684 "activity"
"tBodyAccJerk-entropy()-Z" "2" 0.453583522823187 "activity"
"tBodyAccJerk-arCoeff()-X,1" "2" -0.394289282261723 "activity"
"tBodyAccJerk-arCoeff()-X,2" "2" 0.156793322845207 "activity"
"tBodyAccJerk-arCoeff()-X,3" "2" -0.078777654729443 "activity"
"tBodyAccJerk-arCoeff()-X,4" "2" 0.0312761531128886 "activity"
"tBodyAccJerk-arCoeff()-Y,1" "2" -0.29713293788614 "activity"
"tBodyAccJerk-arCoeff()-Y,2" "2" 0.093849984477785 "activity"
"tBodyAccJerk-arCoeff()-Y,3" "2" 0.0732574134959326 "activity"
"tBodyAccJerk-arCoeff()-Y,4" "2" 0.233009348599709 "activity"
"tBodyAccJerk-arCoeff()-Z,1" "2" -0.306080564333873 "activity"
"tBodyAccJerk-arCoeff()-Z,2" "2" 0.042221645847364 "activity"
"tBodyAccJerk-arCoeff()-Z,3" "2" -0.157235531104562 "activity"
"tBodyAccJerk-arCoeff()-Z,4" "2" -0.0115324149193459 "activity"
"tBodyAccJerk-correlation()-X,Y" "2" -0.306262057441276 "activity"
"tBodyAccJerk-correlation()-X,Z" "2" -0.0655352831971179 "activity"
"tBodyAccJerk-correlation()-Y,Z" "2" 0.177170929694617 "activity"
"tBodyGyro-mean()-X" "2" 0.00682449600215674 "activity"
"tBodyGyro-mean()-Y" "2" -0.0885225289752966 "activity"
"tBodyGyro-mean()-Z" "2" 0.0598938080367487 "activity"
"tBodyGyro-std()-X" "2" -0.46760713827921 "activity"
"tBodyGyro-std()-Y" "2" -0.344231806672079 "activity"
"tBodyGyro-std()-Z" "2" -0.237136760675842 "activity"
"tBodyGyro-mad()-X" "2" -0.479918566025194 "activity"
"tBodyGyro-mad()-Y" "2" -0.35426874153331 "activity"
"tBodyGyro-mad()-Z" "2" -0.248285107901425 "activity"
"tBodyGyro-max()-X" "2" -0.380680684611878 "activity"
"tBodyGyro-max()-Y" "2" -0.547276222269041 "activity"
"tBodyGyro-max()-Z" "2" -0.200657807089508 "activity"
"tBodyGyro-min()-X" "2" 0.480106444944948 "activity"
"tBodyGyro-min()-Y" "2" 0.568961911826425 "activity"
"tBodyGyro-min()-Z" "2" 0.283489590545337 "activity"
"tBodyGyro-sma()" "2" -0.168080373640335 "activity"
"tBodyGyro-energy()-X" "2" -0.793807322998705 "activity"
"tBodyGyro-energy()-Y" "2" -0.741550879829016 "activity"
"tBodyGyro-energy()-Z" "2" -0.674097306577591 "activity"
"tBodyGyro-iqr()-X" "2" -0.492269182813471 "activity"
"tBodyGyro-iqr()-Y" "2" -0.382378527893847 "activity"
"tBodyGyro-iqr()-Z" "2" -0.340412789580583 "activity"
"tBodyGyro-entropy()-X" "2" 0.0736142308255699 "activity"
"tBodyGyro-entropy()-Y" "2" 0.124946478332273 "activity"
"tBodyGyro-entropy()-Z" "2" 0.259643128849385 "activity"
"tBodyGyro-arCoeff()-X,1" "2" -0.430865654284294 "activity"
"tBodyGyro-arCoeff()-X,2" "2" 0.302051239842124 "activity"
"tBodyGyro-arCoeff()-X,3" "2" 0.0754567727196231 "activity"
"tBodyGyro-arCoeff()-X,4" "2" -0.174809495512176 "activity"
"tBodyGyro-arCoeff()-Y,1" "2" -0.360623380051431 "activity"
"tBodyGyro-arCoeff()-Y,2" "2" 0.290180202736593 "activity"
"tBodyGyro-arCoeff()-Y,3" "2" -0.126724112042973 "activity"
"tBodyGyro-arCoeff()-Y,4" "2" 0.148772426901359 "activity"
"tBodyGyro-arCoeff()-Z,1" "2" -0.373597207137953 "activity"
"tBodyGyro-arCoeff()-Z,2" "2" 0.304066432292187 "activity"
"tBodyGyro-arCoeff()-Z,3" "2" -0.160592480278284 "activity"
"tBodyGyro-arCoeff()-Z,4" "2" 0.163577985949139 "activity"
"tBodyGyro-correlation()-X,Y" "2" -0.122610069098455 "activity"
"tBodyGyro-correlation()-X,Z" "2" -0.106215317441602 "activity"
"tBodyGyro-correlation()-Y,Z" "2" 0.193131618612332 "activity"
"tBodyGyroJerk-mean()-X" "2" -0.112117464583562 "activity"
"tBodyGyroJerk-mean()-Y" "2" -0.0386192672141386 "activity"
"tBodyGyroJerk-mean()-Z" "2" -0.0525810278118912 "activity"
"tBodyGyroJerk-std()-X" "2" -0.553132758357837 "activity"
"tBodyGyroJerk-std()-Y" "2" -0.667339157124352 "activity"
"tBodyGyroJerk-std()-Z" "2" -0.560989210937073 "activity"
"tBodyGyroJerk-mad()-X" "2" -0.542983154553756 "activity"
"tBodyGyroJerk-mad()-Y" "2" -0.677014210113795 "activity"
"tBodyGyroJerk-mad()-Z" "2" -0.565663615940544 "activity"
"tBodyGyroJerk-max()-X" "2" -0.58178152451943 "activity"
"tBodyGyroJerk-max()-Y" "2" -0.715841588853627 "activity"
"tBodyGyroJerk-max()-Z" "2" -0.596548822760363 "activity"
"tBodyGyroJerk-min()-X" "2" 0.60960473934456 "activity"
"tBodyGyroJerk-min()-Y" "2" 0.746952428791451 "activity"
"tBodyGyroJerk-min()-Z" "2" 0.657955526710298 "activity"
"tBodyGyroJerk-sma()" "2" -0.614157355630829 "activity"
"tBodyGyroJerk-energy()-X" "2" -0.885981897389896 "activity"
"tBodyGyroJerk-energy()-Y" "2" -0.932689023186528 "activity"
"tBodyGyroJerk-energy()-Z" "2" -0.888261120809586 "activity"
"tBodyGyroJerk-iqr()-X" "2" -0.539451077932157 "activity"
"tBodyGyroJerk-iqr()-Y" "2" -0.687602258801166 "activity"
"tBodyGyroJerk-iqr()-Z" "2" -0.588790696418394 "activity"
"tBodyGyroJerk-entropy()-X" "2" 0.509070084060881 "activity"
"tBodyGyroJerk-entropy()-Y" "2" 0.521510773467617 "activity"
"tBodyGyroJerk-entropy()-Z" "2" 0.587232760816062 "activity"
"tBodyGyroJerk-arCoeff()-X,1" "2" -0.228231322716049 "activity"
"tBodyGyroJerk-arCoeff()-X,2" "2" 0.124101053513012 "activity"
"tBodyGyroJerk-arCoeff()-X,3" "2" 0.121482723355532 "activity"
"tBodyGyroJerk-arCoeff()-X,4" "2" 0.144696503876074 "activity"
"tBodyGyroJerk-arCoeff()-Y,1" "2" -0.296601872297118 "activity"
"tBodyGyroJerk-arCoeff()-Y,2" "2" 0.249661859741464 "activity"
